"GO_0017","G1/JUPITER/C0349659100R.LBL     ","HIS","1998-03-19T14:00:01",  2,  1,399,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255, 10,"ZIGZAG",  2.404,"1996-06-26T13:19:04.748415","1996-06-26T13:19:04.877585","03496591:00:0:0","03496591:00:2:0"
"GO_0017","G1/JUPITER/C0349659122R.LBL     ","HIS","1998-03-19T14:00:40",  1,  1,400,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255, 10,"ZIGZAG",  2.226,"1996-06-26T13:19:19.421415","1996-06-26T13:19:19.550585","03496591:22:0:0","03496591:22:2:0"
"GO_0017","G1/JUPITER/C0349659145R.LBL     ","HIS","1998-03-19T14:01:15",  2,  1,399,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255, 10,"ZIGZAG",  2.385,"1996-06-26T13:19:34.752085","1996-06-26T13:19:35.147915","03496591:45:0:0","03496591:45:6:0"
"GO_0017","G1/JUPITER/C0349659168R.LBL     ","HIS","1998-03-19T14:01:51",  1,  1,400,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255, 10,"ZIGZAG",  2.547,"1996-06-26T13:19:50.084085","1996-06-26T13:19:50.179915","03496591:68:0:0","03496591:68:1:4"
"GO_0017","G1/JUPITER/C0349659200R.LBL     ","HIS","1998-03-19T14:02:24",  2,  1,399,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255, 10,"ZIGZAG",  2.434,"1996-06-26T13:20:05.415415","1996-06-26T13:20:05.544585","03496592:00:0:0","03496592:00:2:0"
"GO_0017","G1/JUPITER/C0349659222R.LBL     ","HIS","1998-03-19T14:03:01",  1,  1,400,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255, 10,"ZIGZAG",  2.931,"1996-06-26T13:20:20.088085","1996-06-26T13:20:20.483915","03496592:22:0:0","03496592:22:6:0"
"GO_0017","G1/JUPITER/C0349659245R.LBL     ","HIS","1998-03-19T14:03:40",  2,  1,399,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255, 10,"ZIGZAG",  2.679,"1996-06-26T13:20:35.419085","1996-06-26T13:20:35.514915","03496592:45:0:0","03496592:45:1:4"
"GO_0017","G1/JUPITER/C0349659268R.LBL     ","HIS","1998-03-19T14:04:15",  1,  1,400,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255, 10,"ZIGZAG",  2.726,"1996-06-26T13:20:50.750415","1996-06-26T13:20:50.879585","03496592:68:0:0","03496592:68:2:0"
"GO_0017","G1/JUPITER/C0349659300R.LBL     ","HIS","1998-03-19T14:04:51",  2,  1,399,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255, 10,"ZIGZAG",  2.479,"1996-06-26T13:21:06.081750","1996-06-26T13:21:06.344250","03496593:00:0:0","03496593:00:4:0"
"GO_0017","G1/JUPITER/C0349659322R.LBL     ","HIS","1998-03-19T14:05:26",  1,  1,400,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255, 10,"ZIGZAG",  2.347,"1996-06-26T13:21:20.754750","1996-06-26T13:21:21.017250","03496593:22:0:0","03496593:22:4:0"
"GO_0017","G1/JUPITER/C0349659323R.LBL     ","HIS","1998-03-19T14:06:01",225, 25,144,144, -1, -1, -1, -1,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","UNIFORM", -1, -1,"N/A   ",  2.967,"1996-06-26T13:21:20.754750","1996-06-26T13:21:21.017250","03496593:23:0:0","03496593:23:4:0"
"GO_0017","G1/JUPITER/C0349659345R.LBL     ","HIS","1998-03-19T14:06:36",  2,  1,399,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255, 10,"ZIGZAG",  2.390,"1996-06-26T13:21:36.086085","1996-06-26T13:21:36.481915","03496593:45:0:0","03496593:45:6:0"
"GO_0017","G1/JUPITER/C0349659368R.LBL     ","HIS","1998-03-19T14:07:11",  1,  1,400,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255, 10,"ZIGZAG",  3.044,"1996-06-26T13:21:51.416750","1996-06-26T13:21:51.679250","03496593:68:0:0","03496593:68:4:0"
"GO_0017","G1/JUPITER/C0349659400R.LBL     ","HIS","1998-03-19T14:07:42",  2,  1,399,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255, 10,"ZIGZAG",  2.415,"1996-06-26T13:22:06.748750","1996-06-26T13:22:07.011250","03496594:00:0:0","03496594:00:4:0"
"GO_0017","G1/JUPITER/C0349659422R.LBL     ","HIS","1998-03-19T14:08:15",  1,  1,400,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255, 10,"ZIGZAG",  2.613,"1996-06-26T13:22:21.421085","1996-06-26T13:22:21.816915","03496594:22:0:0","03496594:22:6:0"
"GO_0017","G1/JUPITER/C0349659445R.LBL     ","HIS","1998-03-19T14:08:52",  2,  1,399,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255, 10,"ZIGZAG",  4.505,"1996-06-26T13:22:36.752750","1996-06-26T13:22:37.015250","03496594:45:0:0","03496594:45:4:0"
"GO_0017","G1/JUPITER/C0349659468R.LBL     ","HIS","1998-03-19T14:09:29",  1,  1,400,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255, 10,"ZIGZAG",  4.487,"1996-06-26T13:22:52.083750","1996-06-26T13:22:52.346250","03496594:68:0:0","03496594:68:4:0"
"GO_0017","G1/JUPITER/C0349659469R.LBL     ","HIS","1998-03-19T14:10:05",217, 17,144,144, -1, -1, -1, -1,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","UNIFORM", -1, -1,"N/A   ",  4.423,"1996-06-26T13:22:52.083750","1996-06-26T13:22:52.346250","03496594:69:0:0","03496594:69:4:0"
"GO_0017","G1/JUPITER/C0349659500R.LBL     ","HIS","1998-03-19T14:10:39",  2,  1,399,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255, 10,"ZIGZAG",  4.276,"1996-06-26T13:23:07.414750","1996-06-26T13:23:07.677250","03496595:00:0:0","03496595:00:4:0"
"GO_0017","G1/JUPITER/C0349659522R.LBL     ","HIS","1998-03-19T14:11:14",  1,  1,400,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255, 10,"ZIGZAG",  4.487,"1996-06-26T13:23:22.087750","1996-06-26T13:23:22.350250","03496595:22:0:0","03496595:22:4:0"
